sFayHCmedi,Chromosome,start,end,pFayHCmedi,FayHCmedi,genes
p14c16.6,16,47985000,55690000,0.8485889584666264,0.058320953077057806,"ABCC12, ABCC11, LONP2, SIAH1, N4BP1, CBLN1, C16orf78, ZNF423, CNEP1R1, HEATR3, TENT4B, ADCY7, BRD7, NKD1, SNX20, NOD2, CYLD, SALL1, TOX3, CHD9, RBL2, AKTIP, RPGRIP1L, FTO, IRX3, IRX5, IRX6, MMP2, LPCAT2, CAPNS2, SLC6A2"
p14c16.7,16,55685000,67035000,0.008017823904534399,0.016240477873877432,"CES1, CES5A, GNAO1, AMFR, NUDT21, OGFOD1, BBS2, MT4, MT3, MT2A, MT1E, MT1M, MT1A, MT1B, MT1F, MT1G, MT1H, MT1X, NUP93, SLC12A3, HERPUD1, CETP, NLRC5, CPNE2, PSME3IP1, RSPRY1, ARL2BP, PLLP, CCL22, CX3CL1, CCL17, CIAPIN1, COQ9, POLR2C, DOK4, CCDC102A, ADGRG5, ADGRG1, ADGRG3, DRC7, KATNB1, KIFC3, CNGB1, TEPP, ZNF319, USB1, MMP15, CFAP20, CSNK2A2, CCDC113, PRSS54, GINS3, NDRG4, SETD6, CNOT1, SLC38A7, GOT2, CDH8, CDH11, CDH5, BEAN1, TK2, CKLF, CKLF-CMTM1, CMTM1, CMTM2, CMTM4, CMTM3, DYNC1LI2, NAE1, CA7, PDP2, CDH16, RRAD, CIAO2B, CES2, CES3, CES4A, CBFB"
p14c16.8,16,67030000,68030000,0.9987313424362331,0.17194343110487867,"C16orf70, B3GNT9, TRADD, FBXL8, HSF4, NOL3, KIAA0895L, EXOC3L1, E2F4, ELMO3, LRRC29, TMEM208, FHOD1, SLC9A5, PLEKHG4, KCTD19, LRRC36, TPPP3, ZDHHC1, HSD11B2, ATP6V0D1, AGRP, RIPOR1, CTCF, CARMIL2, ACD, PARD6A, ENKD1, C16orf86, GFOD2, RANBP10, TSNAXIP1, CENPT, THAP11, NUTF2, EDC4, NRN1L, PSKH1, CTRL, PSMB10, LCAT, SLC12A4, DPEP3, DPEP2, DPEP2NB, DDX28, DUS2"
p14c16.9,16,68025000,90170000,0.7424716524397215,0.046662101587734504,"NFATC3, ESRP2, PLA2G15, SLC7A6, SLC7A6OS, PRMT7, SMPD3, ZFP90, CDH3, CDH1, TANGO6, HAS3, CHTF8, UTP4, SNTB2, VPS4A, COG8, PDF, NIP7, TMED6, TERF2, CYB5B, NFAT5, NQO1, NOB1, WWP2, CLEC18A, PDPR, CLEC18C, EXOSC6, AARS1, DDX19B, DDX19A, ST3GAL2, FCSK, COG4, SF3B3, IL34, MTSS2, VAC14, HYDIN, CMTR2, CALB2, ZNF23, ZNF19, CHST4, TAT, MARVELD3, PHLPP2, AP1G1, ATXN1L, ZNF821, IST1, PKD1L3, DHODH, TXNL4B, HP, HPR, DHX38, PMFBP1, ZFHX3, PSMD7, NPIPB15, CLEC18B, GLG1, RFWD3, MLKL, FA2H, WDR59, ZNRF1, LDHD, ZFP1, CTRB2, CTRB1, BCAR1, CFDP1, TMEM170A, CHST6, CHST5, TMEM231, GABARAPL2, ADAT1, KARS1, TERF2IP, DUXB, CPHXL, CNTNAP4, MON1B, SYCE1L, ADAMTS18, NUDT7, VAT1L, CLEC3A, WWOX, MAF, DYNLRB2, CDYL2, CMC2, CENPN, ATMIN, C16orf46, GCSH, PKD1L2, BCO1, GAN, CMIP, PLCG2, SDR42E1, HSD17B2, MPHOSPH6, CDH13, HSBP1, MLYCD, OSGIN1, NECAB2, SLC38A8, MBTPS1, HSDL1, DNAAF1, TAF1C, ADAD2, KCNG4, WFDC1, ATP2C2, MEAK7, COTL1, KLHL36, USP10, CRISPLD2, ZDHHC7, KIAA0513, CIBAR2, GSE1, GINS2, C16orf74, EMC8, COX4I1, IRF8, FOXF1, MTHFSD, FOXC2, FOXL1, C16orf95, FBXO31, MAP1LC3B, ZCCHC14, JPH3, KLHDC4, SLC7A5, CA5A, BANP, ZFPM1, ZC3H18, IL17C, CYBA, MVD, SNAI3, RNF166, CTU2, PIEZO1, CDT1, APRT, GALNS, TRAPPC2L, PABPN1L, CBFA2T3, ACSF3, CDH15, ZNF778, ANKRD11, SPG7, RPL13, CPNE7, DPEP1, CHMP1A, SPATA33, CDK10, SPATA2L, VPS9D1, ZNF276, FANCA, SPIRE2, TCF25, MC1R, TUBB3, DEF8, CENPBD1, DBNDD1, GAS8, PRDM7"
p14c17.0,17,0,36405000,0.3627152848092473,0.03453401601783605,"SCGB1C2, DOC2B, RPH3AL, C17orf97, VPS53, TLCD3A, GEMIN4, GLOD4, MRM3, NXN, TIMM22, ABR, BHLHA9, TRARG1, YWHAE, CRK, MYO1C, INPP5K, PITPNA, SLC43A2, SCARF1, RILP, PRPF8, TLCD2, WDR81, SERPINF2, SERPINF1, SMYD4, RPA1, RTN4RL1, DPH1, OVCA2, HIC1, SMG6, SRR, TSR1, SGSM2, MNT, METTL16, PAFAH1B1, CLUH, RAP1GAP2, OR1D5, OR1D2, OR1G1, OR1A2, OR1A1, OR3A2, OR3A1, OR1E1, OR3A3, OR1E2, SPATA22, ASPA, TRPV3, TRPV1, SHPK, CTNS, TAX1BP3, EMC6, P2RX5, ITGAE, HASPIN, NCBP3, CAMKK1, P2RX1, ATP2A3, ZZEF1, CYB5D2, ANKFY1, UBE2G1, SPNS3, SPNS2, MYBBP1A, GGT6, SMTNL2, ALOX15, PELP1, ARRB2, MED11, CXCL16, ZMYND15, TM4SF5, VMO1, GLTPD2, PSMB6, PLD2, MINK1, CHRNE, C17orf107, GP1BA, SLC25A11, RNF167, PFN1, ENO3, SPAG7, CAMTA2, INCA1, KIF1C, SLC52A1, ZFP3, ZNF232, USP6, ZNF594, SCIMP, RABEP1, NUP88, RPAIN, C1QBP, DHX33, DERL2, MIS12, NLRP1, WSCD1, AIPL1, PIMREG, PITPNM3, KIAA0753, TXNDC17, MED31, C17orf100, SLC13A5, XAF1, FBXO39, TEKT1, ALOX12, RNASEK, C17orf49, BCL6B, SLC16A13, SLC16A11, CLEC10A, ASGR2, ASGR1, DLG4, ACADVL, DVL2, PHF23, GABARAP, CTDNEP1, ELP5, CLDN7, SLC2A4, YBX2, EIF5A, GPS2, NEURL4, ACAP1, KCTD11, TMEM95, TNK1, PLSCR3, TMEM256, NLGN2, SPEM1, SPEM2, TMEM102, FGF11, CHRNB1, ZBTB4, SLC35G6, TNFSF12, TNFSF12-TNFSF13, TNFSF13, SENP3, EIF4A1, CD68, MPDU1, SOX15, FXR2, SHBG, SAT2, ATP1B2, TP53, WRAP53, EFNB3, DNAH2, KDM6B, TMEM88, NAA38, CYB5D1, CHD3, RNF227, KCNAB3, TRAPPC1, CNTROB, GUCY2D, ALOX15B, ALOX12B, ALOXE3, HES7, PER1, VAMP2, TMEM107, BORCS6, AURKB, CTC1, PFAS, SLC25A35, RANGRF, ARHGEF15, ODF4, KRBA2, RPL26, RNF222, NDEL1, MYH10, CCDC42, SPDYE4, MFSD6L, PIK3R6, PIK3R5, NTN1, STX8, CFAP52, USP43, DHRS7C, GSG1L2, GLP2R, RCVRN, GAS7, MYH13, MYH8, MYH4, MYH1, MYH2, MYH3, SCO1, ADPRM, TMEM220, PIRT, SHISA6, DNAH9, ZNF18, MAP2K4, MYOCD, ARHGAP44, ELAC2, HS3ST3A1, COX10, CDRT15, HS3ST3B1, PMP22, TEKT3, CDRT4, TVP23C-CDRT4, TVP23C, CDRT1, TRIM16, ZNF286A, TBC1D26, ADORA2B, ZSWIM7, TTC19, NCOR1, PIGL, CENPV, UBB, TRPV2, LRRC75A, ZNF287, ZNF624, CCDC144A, TNFRSF13B, MPRIP, PLD6, FLCN, COPS3, NT5M, MED9, RASD1, PEMT, RAI1, SREBF1, TOM1L2, DRC3, ATPAF2, GID4, DRG2, MYO15A, ALKBH5, LLGL1, FLII, MIEF2, TOP3A, SMCR8, SHMT1, EVPLL, LGALS9C, TBC1D28, TRIM16L, FBXW10, TVP23B, PRPSAP2, SLC5A10, FAM83G, GRAP, GRAPL, EPN2, B9D1, MAPK7, MFAP4, RNF112, SLC47A1, ALDH3A2, SLC47A2, ALDH3A1, ULK2, AKAP10, SPECC1, LGALS9B, CDRT15L2, USP22, DHRS7B, TMEM11, MAP2K3, KCNJ12, KCNJ18, MTRNR2L1, WSB1, KSR1, LGALS9, NOS2, LYRM9, NLK, TMEM97, IFT20, TNFAIP1, POLDIP2, TMEM199, SEBOX, VTN, SARM1, SLC46A1, SLC13A2, FOXN1, UNC119, PIGS, ALDOC, SPAG5, KIAA0100, SDF2, SUPT6H, PROCA1, RAB34, RPL23A, TLCD1, NEK8, TRAF4, FAM222B, ERAL1, FLOT2, DHRS13, PHF12, SEZ6, PIPOX, MYO18A, TIAF1, CRYBA1, NUFIP2, TAOK1, ABHD15, TP53I13, GIT1, ANKRD13B, CORO6, SSH2, EFCAB5, NSRP1, SLC6A4, BLMH, TMIGD1, CPD, GOSR1, CRLF3, ATAD5, TEFM, ADAP2, RNF135, NF1, OMG, EVI2B, EVI2A, RAB11FIP4, COPRS, UTP6, SUZ12, LRRC37B, RHOT1, RHBDL3, C17orf75, ZNF207, PSMD11, CDK5R1, MYO1D, TMEM98, SPACA3, ASIC2, CCL2, CCL7, CCL11, CCL8, CCL13, CCL1, TMEM132E, CCT6B, ZNF830, LIG3, RFFL, RAD51D, FNDC8, NLE1, UNC45B, SLC35G3, SLFN5, SLFN11, SLFN12, SLFN13, SLFN12L, SLFN14, PEX12, AP2B1, RASL10B, GAS2L2, MMP28, C17orf50, TAF15, HEATR9, CCL5, RDM1, LYZL6, CCL16, CCL14, CCL15, CCL23, CCL18, CCL3, CCL4, TBC1D3B, CCL3L3, CCL4L2, TBC1D3I, TBC1D3G, TBC1D3H"
p14c17.1,17,36400000,41175000,0.9944415182461656,0.10204998833305236,"ZNHIT3, MYO19, PIGW, GGNBP2, DHRS11, MRM1, LHX1, AATF, ACACA, C17orf78, TADA2A, DUSP14, SYNRG, DDX52, HNF1B, TBC1D3K, TBC1D3L, TBC1D3D, TBC1D3C, TBC1D3E, TBC1D3, MRPL45, GPR179, SOCS7, ARHGAP23, SRCIN1, EPOP, MLLT6, CISD3, PCGF2, PSMB3, PIP4K2B, CWC25, C17orf98, RPL23, LASP1, FBXO47, PLXDC1, ARL5C, CACNB1, RPL19, STAC2, FBXL20, MED1, CDK12, NEUROD2, PPP1R1B, STARD3, TCAP, PNMT, PGAP3, ERBB2, MIEN1, GRB7, IKZF3, ZPBP2, GSDMB, ORMDL3, LRRC3C, GSDMA, PSMD3, CSF3, MED24, THRA, NR1D1, MSL1, CASC3, RAPGEFL1, WIPF2, CDC6, RARA, GJD3, TOP2A, IGFBP4, TNS4, CCR7, SMARCE1, KRT222, KRT24, KRT25, KRT26, KRT27, KRT28, KRT10, KRT12, KRT20, KRT23, KRT39, KRT40, KRTAP3-3, KRTAP3-2, KRTAP3-1, KRTAP1-5, KRTAP1-4, KRTAP1-3, KRTAP1-1, KRTAP2-1, KRTAP2-2, KRTAP2-3, KRTAP2-4, KRTAP4-7, KRTAP4-8, KRTAP4-9, KRTAP4-11, KRTAP4-12, KRTAP4-6, KRTAP4-5, KRTAP4-4, KRTAP4-3"
p14c17.2,17,41170000,43580000,0.44312030037315714,0.021709395211671482,"KRTAP4-2, KRTAP9-1, KRTAP9-2, KRTAP9-3, KRTAP9-8, KRTAP9-4, KRTAP9-9, KRTAP9-6, KRTAP9-7, KRTAP29-1, KRTAP16-1, KRTAP17-1, KRT33A, KRT33B, KRT34, KRT31, KRT37, KRT38, KRT32, KRT35, KRT36, KRT13, KRT15, KRT19, KRT9, KRT14, KRT16, KRT17, EIF1, GAST, HAP1, JUP, P3H4, FKBP10, NT5C3B, KLHL10, KLHL11, ACLY, ODAD4, CNP, DNAJC7, NKIRAS2, C17orf113, DHX58, KAT2A, HSPB9, RAB5C, KCNH4, HCRT, GHDC, STAT5B, STAT5A, STAT3, CAVIN1, ATP6V0A1, NAGLU, HSD17B1, COASY, MLX, PSMC3IP, RETREG3, TUBG1, TUBG2, PLEKHH3, CCR10, CNTNAP1, EZH1, RAMP2, VPS25, WNK4, COA3, CNTD1, BECN1, PSME3, AOC2, AOC3, G6PC1, AARSD1, PTGES3L-AARSD1, PTGES3L, RUNDC1, RPL27, IFI35, VAT1, RND2, BRCA1, NBR1, TMEM106A, ARL4D, DHX8, ETV4"
p14c17.3,17,43575000,44490000,0.9998921315672012,0.21470068605714548,"MEOX1, SOST, DUSP3, CFAP97D1, MPP3, CD300LG, MPP2, PPY, PYY, NAGS, TMEM101, LSM12, G6PC3, HDAC5, HROB, ASB16, TMUB2, ATXN7L3, UBTF, SLC4A1, RUNDC3A, SLC25A39, GRN, FAM171A2, ITGA2B, GPATCH8"
p14c17.4,17,44485000,58130000,0.34106064107691936,0.03542133702258187,"FZD2, MEIOC, CCDC43, DBF4B, ADAM11, GJC1, HIGD1B, EFTUD2, CCDC103, GFAP, FAM187A, KIF18B, C1QL1, DCAKD, NMT1, PLCD3, ACBD4, HEXIM1, HEXIM2, FMNL1, SPATA32, MAP3K14, ARHGAP27, PLEKHM1, CRHR1, SPPL2C, MAPT, STH, KANSL1, ARL17B, LRRC37A, ARL17A, LRRC37A2, NSF, WNT3, WNT9B, GOSR2, RPRML, CDC27, MYL4, ITGB3, EFCAB13, NPEPPS, KPNB1, TBKBP1, TBX21, OSBPL7, MRPL10, LRRC46, SCRN2, SP6, SP2, PNPO, PRR15L, CDK5RAP3, COPZ2, NFE2L1, CBX1, SNX11, SKAP1, HOXB1, HOXB2, HOXB3, HOXB4, HOXB5, HOXB6, HOXB7, HOXB8, HOXB9, PRAC2, PRAC1, HOXB13, TTLL6, CALCOCO2, ATP5MC1, UBE2Z, SNF8, GIP, IGF2BP1, B4GALNT2, GNGT2, ABI3, PHOSPHO1, ZNF652, PHB, NGFR, NXPH3, SPOP, SLC35B1, FAM117A, KAT7, TAC4, DLX4, DLX3, ITGA3, PDK2, SAMD14, PPP1R9B, SGCA, COL1A1, TMEM92, XYLT2, MRPL27, EME1, LRRC59, ACSF2, CHAD, RSAD1, MYCBPAP, EPN3, SPATA20, CACNA1G, ABCC3, ANKRD40, LUC7L3, ANKRD40CL, WFIKKN2, TOB1, SPAG9, NME1, NME1-NME2, NME2, MBTD1, UTP18, CA10, KIF2B, TOM1L1, COX11, STXBP4, HLF, MMD, TMEM100, PCTP, ANKFN1, NOG, C17orf67, DGKE, TRIM25, COIL, SCPEP1, AKAP1, MSI2, CCDC182, MRPS23, CUEDC1, VEZF1, SRSF1, DYNLL2"
p14c17.5,17,58125000,59470000,0.9999999957691436,0.2276215648589649,"OR4D1, OR4D2, EPX, MKS1, LPO, MPO, TSPOAP1, SUPT4H1, RNF43, HSF5, MTMR4, SEPTIN4, TEX14, RAD51C, PPM1E, TRIM37, SKA2, PRR11, SMG8, GDPD1, YPEL2"
p14c17.6,17,59465000,62275000,0.26492407837368515,0.020463407417944626,"DHX40, CLTC, PTRH2, VMP1, TUBD1, RPS6KB1, RNFT1, HEATR6, CA4, USP32, C17orf64, APPBP2, PPM1D, BCAS3, TBX2, TBX4, NACA2, BRIP1, INTS2, MED13"
p14c17.7,17,62270000,63475000,0.99776555068749,0.17602011738868586,"EFCAB3, METTL2A, TLK2, MRC2, MARCHF10, TANC2, CYB561"
p14c17.8,17,63470000,81140000,0.7828764007048358,0.04566345712144743,"ACE, KCNH6, DCAF7, TACO1, MAP3K3, LIMD2, STRADA, CCDC47, DDX42, FTSJ3, PSMC5, SMARCD2, CSH2, GH2, CSH1, CSHL1, GH1, CD79B, SCN4A, PRR29, ICAM2, ERN1, TEX2, PECAM1, MILR1, POLG2, DDX5, CEP95, SMURF2, LRRC37A3, GNA13, RGS9, AXIN2, CEP112, APOH, PRKCA, CACNG5, CACNG4, CACNG1, HELZ, PSMD12, PITPNC1, NOL11, BPTF, C17orf58, KPNA2, AMZ2, ARSG, SLC16A6, PRKAR1A, WIPI1, FAM20A, ABCA8, ABCA9, ABCA6, ABCA10, ABCA5, MAP2K6, KCNJ16, KCNJ2, SOX9, SLC39A11, SSTR2, COG1, FAM104A, C17orf80, CPSF4L, CDC42EP4, SDK2, RPL38, TTYH2, DNAI2, KIF19, BTBD17, GPR142, GPRC5C, CD300A, CD300LB, CD300C, CD300H, CD300LD, CD300E, RAB37, CD300LF, SLC9A3R1, NAT9, TMEM104, GRIN2C, FDXR, FADS6, USH1G, OTOP2, OTOP3, HID1, CDR2L, MRPL58, KCTD2, ATP5PD, SLC16A5, ARMC7, NT5C, JPT1, SUMO2, NUP85, GGA3, MRPS7, MIF4GD, SLC25A19, GRB2, TMEM94, CASKIN2, TSEN54, LLGL2, RECQL5, SMIM5, SMIM6, SAP30BP, ITGB4, GALK1, H3-3B, UNK, UNC13D, WBP2, TRIM47, TRIM65, MRPL38, FBF1, ACOX1, TEN1, CDK3, EVPL, SRP68, GALR2, ZACN, EXOC7, FOXJ1, RNF157, UBALD2, QRICH2, PRPSAP1, SPHK1, UBE2O, AANAT, RHBDF2, CYGB, PRCD, ST6GALNAC2, ST6GALNAC1, MXRA7, JMJD6, METTL23, SRSF2, MFSD11, MGAT5B, SEC14L1, SEPTIN9, TNRC6C, TMC6, TMC8, C17orf99, SYNGR2, TK1, AFMID, BIRC5, TMEM235, SOCS3, PGS1, DNAH17, CYTH1, USP36, TIMP2, CEP295NL, LGALS3BP, CANT1, C1QTNF1, ENGASE, RBFOX3, ENPP7, CBX2, CBX8, CBX4, TBC1D16, CCDC40, GAA, EIF4A3, CARD14, SGSH, SLC26A11, RNF213, ENDOV, NPTX1, RPTOR, CHMP6, BAIAP2, AATK"
p14c18.0,18,10000,30405000,0.5860676451268744,0.04692443028242383,"TUBB8B, USP14, THOC1, COLEC12, CETN1, CLUL1, TYMS, ENOSF1, YES1, ADCYAP1, METTL4, NDC80, SMCHD1, EMILIN2, LPIN2, MYOM1, MYL12A, MYL12B, TGIF1, DLGAP1, AKAIN1, ZBTB14, EPB41L3, TMEM200C, L3MBTL4, ARHGAP28, LAMA1, LRRC30, PTPRM, RAB12, MTCL1, NDUFV2, ANKRD12, TWSG1, RALBP1, PPP4R1, RAB31, TXNDC2, VAPA, APCDD1, NAPG, PIEZO2, SLC35G4, GNAL, CHMP1B, MPPE1, IMPA2, ANKRD62, CIDEA, TUBB6, AFG3L2, PRELID3A, SPIRE1, PSMG2, CEP76, PTPN2, SEH1L, CEP192, LDLRAD4, FAM210A, RNMT, MC5R, MC2R, ZNF519, POTEC, ROCK1, GREB1L, ESCO1, SNRPD1, ABHD3, MIB1, GATA6, CTAGE1, RBBP8, CABLES1, TMEM241, RIOK3, RMC1, NPC1, ANKRD29, LAMA3, TTC39C, CABYR, OSBPL1A, IMPACT, HRH4, ZNF521, SS18, PSMA8, TAF4B, KCTD1, AQP4, CHST9, CDH2"
p14c18.1,18,30400000,31190000,0.9999992785628542,0.2322650633177855,"DSC3, DSC2, DSC1"
p14c18.2,18,31185000,54315000,0.12694956028920107,0.036718264837049874,"DSG1, DSG4, DSG3, DSG2, TTR, B4GALT6, SLC25A52, TRAPPC8, RNF125, RNF138, MEP1B, GAREM1, KLHL14, CCDC178, ASXL3, NOL4, DTNA, MAPRE2, ZNF397, ZSCAN30, ZNF24, ZNF396, INO80C, GALNT1, C18orf21, RPRD1A, SLC39A6, ELP2, MOCOS, FHOD3, TPGS2, KIAA1328, CELF4, PIK3C3, RIT2, SYT4, SETBP1, SLC14A2, SLC14A1, EPG5, SIGLEC15, PSTPIP2, ATP5F1A, HAUS1, C18orf25, RNF165, LOXHD1, ST8SIA5, PIAS2, KATNAL2, ELOA2, HDHD2, IER3IP1, SKOR2, SMAD2, ZBTB7C, CTIF, SMAD7, DYM, C18orf32, RPL17, LIPG, ACAA2, MYO5B, CFAP53, MBD1, CXXC1, SKA1, MAPK4, MRO, ME2, ELAC1, SMAD4, MEX3C, DCC, MBD2, POLI"
p14c18.3,18,54310000,54655000,0.9999029770701554,0.27433729873865487,"STARD6, C18orf54, DYNAP"
p14c18.4,18,54650000,58415000,0.38031240254828375,0.051916486468678774,"RAB27B, CCDC68, TCF4, TXNL1, WDR7, BOD1L2, ST8SIA3, ONECUT2, FECH, NARS1, ATP8B1, NEDD4L"
p14c18.5,18,58410000,58480000,0.9999999866262587,0.5163534746073273,
p14c18.6,18,58475000,67595000,0.2312288943305137,0.036718656648051476,"ALPK2, MALT1, ZNF532, SEC11C, GRP, RAX, CPLX4, LMAN1, CCBE1, PMAIP1, MC4R, CDH20, RNF152, PIGN, RELCH, TNFRSF11A, ZCCHC2, PHLPP1, BCL2, KDSR, VPS4B, SERPINB5, SERPINB12, SERPINB13, SERPINB4, SERPINB3, SERPINB11, SERPINB7, SERPINB2, SERPINB10, HMSD, SERPINB8, CDH7, CDH19, DSEL"
p14c18.7,18,67590000,67875000,0.9999973274767442,0.295983570173649,
p14c18.8,18,67870000,78015000,0.7974130243143256,0.04563764981871788,"TMX3, CCDC102B, DOK6, CD226, RTTN, SOCS6, CBLN2, NETO1, FBXO15, TIMM21, CYB5A, C18orf63, DIPK1C, CNDP2, CNDP1, ZNF407, ZADH2, TSHZ1, SMIM21, ZNF516, ZNF236, MBP, GALR1"
p14c19.0,19,280000,6010000,0.27843615572665475,0.03404413089948523,"PLPP2, MIER2, THEG, C2CD4C, SHC2, ODF3L2, MADCAM1, TPGS1, CDC34, GZMM, BSG, HCN2, POLRMT, FGF22, RNF126, FSTL3, PRSS57, PALM, MISP, PTBP1, PLPPR3, AZU1, PRTN3, ELANE, CFD, MED16, R3HDM4, KISS1R, ARID3A, WDR18, GRIN3B, TMEM259, CNN2, ABCA7, ARHGAP45, POLR2E, GPX4, SBNO2, STK11, CBARP, ATP5F1D, MIDN, CIRBP, FAM174C, EFNA2, PWWP3A, NDUFS7, GAMT, DAZAP1, RPS15, APC2, C19orf25, PCSK4, REEP6, ADAMTSL5, PLK5, MEX3D, MBD3, UQCR11, TCF3, ONECUT3, ATP8B3, REXO1, KLF16, ABHD17A, ADAT3, SCAMP4, CSNK1G2, BTBD2, MKNK2, MOB3A, IZUMO4, AP3D1, DOT1L, PLEKHJ1, SF3A2, AMH, JSRP1, OAZ1, PEAK3, LINGO3, LSM7, SPPL2B, TMPRSS9, TIMM13, LMNB2, GADD45B, GNG7, DIRAS1, SLC39A3, SGTA, THOP1, ZNF554, ZNF555, ZNF556, ZNF57, ZNF77, TLE6, TLE2, TLE5, GNA11, GNA15, S1PR4, NCLN, CELF5, NFIC, SMIM24, DOHH, FZR1, MFSD12, C19orf71, HMG20B, GIPC3, TBXA2R, CACTIN, PIP5K1C, TJP3, APBA3, MRPL54, RAX2, MATK, ZFR2, ATCAY, NMRK2, DAPK3, EEF2, PIAS4, ZBTB7A, MAP2K2, CREB3L3, SIRT6, ANKRD24, EBI3, YJU2, SHD, TMIGD2, FSD1, STAP2, MPND, SH3GL1, CHAF1A, UBXN6, HDGFL2, PLIN5, LRG1, SEMA6B, TNFAIP8L1, MYDGF, DPP9, FEM1A, TICAM1, PLIN3, ARRDC5, UHRF1, KDM4B, PTPRS, ZNRF4, SAFB2, SAFB, MICOS13, HSD11B1L, RPL36, LONP1, CATSPERD, PRR22, DUS3L, NRTN, FUT6, FUT3, FUT5, NDUFA11, VMAC, CAPS, RANBP3, RFX2"
p14c19.1,19,6005000,6210000,0.9998933703510093,0.3226563572120259,ACSBG2
p14c19.2,19,6205000,11430000,0.6370517019937946,0.05357605623943802,"MLLT1, ACER1, CLPP, ALKBH7, PSPN, GTF2F1, KHSRP, SLC25A41, SLC25A23, CRB3, DENND1C, TUBB4A, TNFSF9, CD70, TNFSF14, C3, GPR108, TRIP10, SH2D3A, VAV1, ADGRE1, MBD3L5, MBD3L4, MBD3L2, MBD3L3, ZNF557, INSR, ARHGEF18, PEX11G, TEX45, ZNF358, MCOLN1, PNPLA6, CAMSAP3, XAB2, PET100, PCP2, STXBP2, RETN, MCEMP1, TRAPPC5, FCER2, CLEC4G, CD209, CLEC4M, EVI5L, PRR36, LRRC8E, MAP2K7, TGFBR3L, SNAPC2, CTXN1, TIMM44, ELAVL1, CCL25, FBN3, CERS4, CD320, NDUFA7, RPS28, KANK3, ANGPTL4, RAB11B, MARCHF2, HNRNPM, PRAM1, ZNF414, MYO1F, ADAMTS10, ACTL9, OR2Z1, ZNF558, MBD3L1, MUC16, OR1M1, OR7G2, OR7G1, OR7G3, ZNF317, OR7D2, OR7D4, OR7E24, ZNF699, ZNF559, ZNF559-ZNF177, ZNF177, ZNF266, ZNF560, ZNF426, ZNF121, ZNF561, ZNF562, ZNF846, FBXL12, UBL5, PIN1, OLFM2, COL5A3, RDH8, SHFL, ANGPTL6, PPAN, P2RY11, EIF3G, DNMT1, S1PR2, MRPL4, ICAM1, ICAM4, ICAM5, ZGLP1, FDX2, RAVER1, ICAM3, TYK2, CDC37, PDE4A, KEAP1, S1PR5, ATG4D, KRI1, CDKN2D, AP1M2, SLC44A2, ILF3, QTRT1, DNM2, TMED1, C19orf38, CARM1, YIPF2, TIMM29, SMARCA4, LDLR, SPC24, KANK2, DOCK6, ANGPTL8, TSPAN16, RAB3D, TMEM205, CCDC159, PLPPR2, SWSAP1, EPOR, RGL3, ODAD3"
p14c19.3,19,11425000,12445000,0.997015530134174,0.16801420737508027,"PRKCSH, ELAVL3, ZNF653, ECSIT, CNN1, ELOF1, ACP5, ZNF627, ZNF823, ZNF441, ZNF491, ZNF440, ZNF439, ZNF69, ZNF700, ZNF763, ZNF433, ZNF878, ZNF844, ZNF20, ZNF625, ZNF136, ZNF44, ZNF563, ZNF442, ZNF799, ZNF443"
